,data_representations,K1,B,factors,regularization,iterations,alpha,precision_at_k,map_at_k,ndcg_at_k,number_of_skills
518,bm25,3.0,0.6,4,0.02,30,1,0.45599253389249733,0.34097808201919766,0.4366144588086686,270
519,bm25,3.0,0.6,4,0.02,30,2,0.4647989213035607,0.3506618300695165,0.44744585381983104,270
520,bm25,3.0,0.6,4,0.02,45,1,0.4562382341381975,0.3415341392096059,0.43735896578052647,270
521,bm25,3.0,0.6,4,0.02,45,2,0.46861315798429537,0.35435424256165654,0.45152494915569735,270
522,bm25,3.0,0.6,4,0.03,15,1,0.4536579076229702,0.33869819209946483,0.43461410295146863,270
523,bm25,3.0,0.6,4,0.03,15,2,0.45966724997469777,0.3450173642398334,0.4416043548543058,270
524,bm25,3.0,0.6,4,0.03,30,1,0.45599253389249733,0.34097808201919766,0.4366144588086686,270
525,bm25,3.0,0.6,4,0.03,30,2,0.464921922533573,0.35077675680944326,0.4475484296553695,270
526,bm25,3.0,0.6,4,0.03,45,1,0.4562382341381975,0.34149750834810505,0.43733319870245363,270
527,bm25,3.0,0.6,4,0.03,45,2,0.46861315798429537,0.35437255757997155,0.45153786770118864,270
528,bm25,3.0,0.6,5,0.005,15,1,0.47937567550730453,0.36008763787897685,0.4599073794390648,270
529,bm25,3.0,0.6,5,0.005,15,2,0.4734911070938822,0.3572584732702408,0.45768450070847216,270
530,bm25,3.0,0.6,5,0.005,30,1,0.4801112101866532,0.3604846976691209,0.4603591171401593,270
531,bm25,3.0,0.6,5,0.005,30,2,0.4732475773345827,0.35764282012130416,0.45761458815708467,270
532,bm25,3.0,0.6,5,0.005,45,1,0.4801112101866532,0.3604859902003862,0.4603183848836986,270
533,bm25,3.0,0.6,5,0.005,45,2,0.4733683325710505,0.35742081398806524,0.4574108735574141,270
534,bm25,3.0,0.6,5,0.01,15,1,0.4794974781869635,0.3601877716235248,0.46006217064094823,270
535,bm25,3.0,0.6,5,0.01,15,2,0.47336930441422326,0.3571345488639285,0.4575885330988208,270
536,bm25,3.0,0.6,5,0.01,30,1,0.47998940750699426,0.3604411009388757,0.46028761573552046,270
537,bm25,3.0,0.6,5,0.01,30,2,0.4732475773345827,0.3576134858192425,0.45759348048083287,270
538,bm25,3.0,0.6,5,0.01,45,1,0.4801112101866532,0.3604859902003862,0.4603183848836986,270
539,bm25,3.0,0.6,5,0.01,45,2,0.4733683325710505,0.35742081398806524,0.4574108735574141,270
540,bm25,3.0,0.6,5,0.02,15,1,0.4797422820966347,0.3603029466392447,0.46016047802549964,270
541,bm25,3.0,0.6,5,0.02,15,2,0.4731233775542171,0.35702861956287724,0.4574113248096096,270
542,bm25,3.0,0.6,5,0.02,30,1,0.47998940750699426,0.3604411009388757,0.46028761573552046,270
543,bm25,3.0,0.6,5,0.02,30,2,0.4732475773345827,0.3575951708009275,0.4575805619353416,270
544,bm25,3.0,0.6,5,0.02,45,1,0.4801112101866532,0.3604859902003862,0.4603183848836986,270
545,bm25,3.0,0.6,5,0.02,45,2,0.4733683325710505,0.35742081398806524,0.4574108735574141,270
546,bm25,3.0,0.6,5,0.03,15,1,0.4796192808666224,0.36025899059528865,0.46008838732356977,270
547,bm25,3.0,0.6,5,0.03,15,2,0.4731233775542171,0.35690586901642096,0.4572861765255574,270
548,bm25,3.0,0.6,5,0.03,30,1,0.47998940750699426,0.3604411009388757,0.46028761573552046,270
549,bm25,3.0,0.6,5,0.03,30,2,0.4732475773345827,0.3575951708009275,0.4575805619353416,270
550,bm25,3.0,0.6,5,0.03,45,1,0.47998940750699426,0.3603987967398957,0.46024688347905973,270
551,bm25,3.0,0.6,5,0.03,45,2,0.4733683325710505,0.35743729750454883,0.4574190401905627,270
552,bm25,3.0,0.6,6,0.005,15,1,0.49406923601178504,0.3752726059391536,0.47729165787712624,270
553,bm25,3.0,0.6,6,0.005,15,2,0.4841378813751943,0.3670093490361138,0.46951317520424274,270
554,bm25,3.0,0.6,6,0.005,30,1,0.49247780028090454,0.3753147843594977,0.476651065721773,270
555,bm25,3.0,0.6,6,0.005,30,2,0.4903874593064878,0.3736396054636897,0.47522184600325057,270
556,bm25,3.0,0.6,6,0.005,45,1,0.49271796100344983,0.3762685454752973,0.47721163157665664,270
557,bm25,3.0,0.6,6,0.005,45,2,0.48843336946629295,0.37164961563971194,0.47264433726184574,270
558,bm25,3.0,0.6,6,0.01,15,1,0.4940720110197093,0.37574632822277987,0.4775308125382708,270
559,bm25,3.0,0.6,6,0.01,15,2,0.482665623680213,0.3663812800334102,0.4686794159462278,270
560,bm25,3.0,0.6,6,0.01,30,1,0.4928442557630726,0.3756214150172553,0.4769953534518273,270
561,bm25,3.0,0.6,6,0.01,30,2,0.489770282855775,0.37255704562245207,0.4738802543965953,270
562,bm25,3.0,0.6,6,0.01,45,1,0.49271796100344983,0.3762392414459932,0.4771790659533445,270
563,bm25,3.0,0.6,6,0.01,45,2,0.4884344169094842,0.37183467776680723,0.47281590980395194,270
564,bm25,3.0,0.6,6,0.02,15,1,0.4916198578431252,0.37431741954260545,0.47595149229031664,270
565,bm25,3.0,0.6,6,0.02,15,2,0.4851027900096575,0.36752113543072895,0.4697989614088682,270
566,bm25,3.0,0.6,6,0.02,30,1,0.4934579122556185,0.37644105206215256,0.4775422579585281,270
567,bm25,3.0,0.6,6,0.02,30,2,0.4876842073470161,0.37142274291991473,0.4724620766132115,270
568,bm25,3.0,0.6,6,0.02,45,1,0.4924755541944853,0.3759563684001774,0.476937086963021,270
569,bm25,3.0,0.6,6,0.02,45,2,0.48782300641048265,0.3710923018411888,0.47221954052103887,270
570,bm25,3.0,0.6,6,0.03,15,1,0.4911286084588869,0.37386842797294306,0.4754247047423167,270
571,bm25,3.0,0.6,6,0.03,15,2,0.4915009155211047,0.37442574832963593,0.4772182272785808,270
572,bm25,3.0,0.6,6,0.03,30,1,0.4933361095759595,0.37625225332889006,0.4773693146237881,270
573,bm25,3.0,0.6,6,0.03,30,2,0.4874460655393359,0.3701595315518841,0.4713007314451123,270
574,bm25,3.0,0.6,6,0.03,45,1,0.4923527040716351,0.3759080492950401,0.47689872614514384,270
575,bm25,3.0,0.6,6,0.03,45,2,0.48819410498690197,0.3716683530503215,0.47271821128060526,270
576,bm25,3.0,0.8,1,0.005,15,1,0.4214165922026705,0.3080398740123088,0.3925458889851117,270
577,bm25,3.0,0.8,1,0.005,15,2,0.44395599195594426,0.3308657688621559,0.4185618344381895,270
578,bm25,3.0,0.8,1,0.005,30,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
579,bm25,3.0,0.8,1,0.005,30,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
580,bm25,3.0,0.8,1,0.005,45,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
581,bm25,3.0,0.8,1,0.005,45,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
582,bm25,3.0,0.8,1,0.01,15,1,0.4214165922026705,0.3080398740123088,0.3925458889851117,270
583,bm25,3.0,0.8,1,0.01,15,2,0.44395599195594426,0.3308657688621559,0.4185618344381895,270
584,bm25,3.0,0.8,1,0.01,30,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
585,bm25,3.0,0.8,1,0.01,30,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
586,bm25,3.0,0.8,1,0.01,45,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
587,bm25,3.0,0.8,1,0.01,45,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
588,bm25,3.0,0.8,1,0.02,15,1,0.4214165922026705,0.3080398740123088,0.3925458889851117,270
589,bm25,3.0,0.8,1,0.02,15,2,0.44395599195594426,0.3308657688621559,0.4185618344381895,270
590,bm25,3.0,0.8,1,0.02,30,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
591,bm25,3.0,0.8,1,0.02,30,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
592,bm25,3.0,0.8,1,0.02,45,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
593,bm25,3.0,0.8,1,0.02,45,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
594,bm25,3.0,0.8,1,0.03,15,1,0.4214165922026705,0.3080398740123088,0.3925458889851117,270
595,bm25,3.0,0.8,1,0.03,15,2,0.44395599195594426,0.3308657688621559,0.4185618344381895,270
596,bm25,3.0,0.8,1,0.03,30,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
597,bm25,3.0,0.8,1,0.03,30,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
598,bm25,3.0,0.8,1,0.03,45,1,0.4214165922026705,0.3073851121075469,0.3919138791757429,270
599,bm25,3.0,0.8,1,0.03,45,2,0.4441995973152622,0.3308276217231913,0.4185837394461692,270
600,bm25,3.0,0.8,2,0.005,15,1,0.41517437879558833,0.2985961286479723,0.39158148463596854,270
601,bm25,3.0,0.8,2,0.005,15,2,0.4224079986951838,0.308135837697284,0.40188415865371424,270
602,bm25,3.0,0.8,2,0.005,30,1,0.4149306222362335,0.29845298410012916,0.3914159800905861,270
603,bm25,3.0,0.8,2,0.005,30,2,0.42191479522478126,0.3075602543514474,0.40145554533208305,270
604,bm25,3.0,0.8,2,0.005,45,1,0.4149306222362335,0.2984349685099064,0.3914032609918809,270
605,bm25,3.0,0.8,2,0.005,45,2,0.42203899500514697,0.30772623781889236,0.40149824863273853,270
606,bm25,3.0,0.8,2,0.01,15,1,0.41517437879558833,0.29855999495330204,0.3915574162554278,270
607,bm25,3.0,0.8,2,0.01,15,2,0.4224079986951838,0.308135837697284,0.40188415865371424,270
608,bm25,3.0,0.8,2,0.01,30,1,0.4149306222362335,0.29844375173394855,0.39141587448939674,270
609,bm25,3.0,0.8,2,0.01,30,2,0.42191479522478126,0.3075602543514474,0.40145554533208305,270
610,bm25,3.0,0.8,2,0.01,45,1,0.4149306222362335,0.2984349685099064,0.3914032609918809,270
611,bm25,3.0,0.8,2,0.01,45,2,0.4219159937751346,0.30763832573098027,0.4014261579308086,270
612,bm25,3.0,0.8,2,0.02,15,1,0.41517437879558833,0.29855999495330204,0.3915574162554278,270
613,bm25,3.0,0.8,2,0.02,15,2,0.4224079986951838,0.3080772296386759,0.40185159303040213,270
614,bm25,3.0,0.8,2,0.02,30,1,0.4149306222362335,0.29844375173394855,0.39141587448939674,270
615,bm25,3.0,0.8,2,0.02,30,2,0.42191479522478126,0.3075346133258064,0.40143446015344325,270
616,bm25,3.0,0.8,2,0.02,45,1,0.4149306222362335,0.29841848499342294,0.3913950943587323,270
617,bm25,3.0,0.8,2,0.02,45,2,0.4219159937751346,0.30763832573098027,0.4014261579308086,270
618,bm25,3.0,0.8,2,0.03,15,1,0.41517437879558833,0.2985784596856632,0.39155761570221387,270
619,bm25,3.0,0.8,2,0.03,15,2,0.4224079986951838,0.3080772296386759,0.40185159303040213,270
620,bm25,3.0,0.8,2,0.03,30,1,0.4149306222362335,0.29844375173394855,0.39141587448939674,270
621,bm25,3.0,0.8,2,0.03,30,2,0.42203779645479356,0.30766652686681084,0.40152290661928214,270
622,bm25,3.0,0.8,2,0.03,45,1,0.4149306222362335,0.29841848499342294,0.3913950943587323,270
623,bm25,3.0,0.8,2,0.03,45,2,0.4219159937751346,0.30763832573098027,0.4014261579308086,270
624,bm25,3.0,0.8,3,0.005,15,1,0.424715284177892,0.3100677062144661,0.40631952478263,270
625,bm25,3.0,0.8,3,0.005,15,2,0.42888083782924474,0.3183830056371466,0.41354483150692,270
626,bm25,3.0,0.8,3,0.005,30,1,0.42631662166874024,0.31031601959752625,0.40712719420942667,270
627,bm25,3.0,0.8,3,0.005,30,2,0.4319606627809657,0.31938018716054256,0.41493642688985155,270
628,bm25,3.0,0.8,3,0.005,45,1,0.42631662166874024,0.31041311442189384,0.4072334251330492,270
629,bm25,3.0,0.8,3,0.005,45,2,0.43134445808055083,0.3190297808855636,0.4145083968032619,270
630,bm25,3.0,0.8,3,0.01,15,1,0.42483828540790436,0.3102380358847958,0.4064733109204573,270
631,bm25,3.0,0.8,3,0.01,15,2,0.42937284274929394,0.31847761243815664,0.41384941417618615,270
632,bm25,3.0,0.8,3,0.01,30,1,0.42631662166874024,0.31031601959752625,0.40712719420942667,270
633,bm25,3.0,0.8,3,0.01,30,2,0.4319594642306123,0.31942726723759546,0.41495692277120033,270
634,bm25,3.0,0.8,3,0.01,45,1,0.4264396228987525,0.3104350924438718,0.4073055158349791,270
635,bm25,3.0,0.8,3,0.01,45,2,0.43134445808055083,0.3190297808855636,0.4145083968032619,270
636,bm25,3.0,0.8,3,0.02,15,1,0.42471768127859877,0.31032007668686384,0.40647829800244006,270
637,bm25,3.0,0.8,3,0.02,15,2,0.42863603391957356,0.3180017954222108,0.4132065689897818,270
638,bm25,3.0,0.8,3,0.02,30,1,0.42631662166874024,0.3103252023339817,0.4071401483431975,270
639,bm25,3.0,0.8,3,0.02,30,2,0.4319594642306123,0.31943276174309,0.41496508940434895,270
640,bm25,3.0,0.8,3,0.02,45,1,0.4264396228987525,0.31045340746218686,0.40731843438047033,270
641,bm25,3.0,0.8,3,0.02,45,2,0.43134445808055083,0.3190297808855636,0.4145083968032619,270
642,bm25,3.0,0.8,3,0.03,15,1,0.42484060690859254,0.3104046169720693,0.406544258935441,270
643,bm25,3.0,0.8,3,0.03,15,2,0.42876023369993915,0.31803461327759575,0.41323438011189706,270
644,bm25,3.0,0.8,3,0.03,30,1,0.42631662166874024,0.3103252023339817,0.4071401483431975,270
645,bm25,3.0,0.8,3,0.03,30,2,0.4319594642306123,0.3193961317064599,0.41494069041418535,270
646,bm25,3.0,0.8,3,0.03,45,1,0.4264396228987525,0.31048973807072455,0.40734263392384784,270
647,bm25,3.0,0.8,3,0.03,45,2,0.4312214568505385,0.3189418687976516,0.4144363061013321,270
648,bm25,3.0,0.8,4,0.005,15,1,0.4614882323104904,0.34456294053629855,0.44150252242355786,270
649,bm25,3.0,0.8,4,0.005,15,2,0.4556244259812411,0.3421110271564879,0.4390587067695565,270
650,bm25,3.0,0.8,4,0.005,30,1,0.46444115798106517,0.34774178175460824,0.4445521652727936,270
651,bm25,3.0,0.8,4,0.005,30,2,0.4676094424170384,0.34956325877403394,0.4471376237633503,270
652,bm25,3.0,0.8,4,0.005,45,1,0.4645652822542871,0.3485475483869675,0.4453746143086068,270
653,bm25,3.0,0.8,4,0.005,45,2,0.4684621367746695,0.35131892623791344,0.4489919329804032,270
654,bm25,3.0,0.8,4,0.01,15,1,0.4611216257211602,0.3444938139231432,0.44133586367789823,270
655,bm25,3.0,0.8,4,0.01,15,2,0.4555014247512288,0.34208855279255,0.4389862854580038,270
656,bm25,3.0,0.8,4,0.01,30,1,0.46407335284138157,0.34758829491447296,0.444336482464295,270
657,bm25,3.0,0.8,4,0.01,30,2,0.4676094424170384,0.34953207832868455,0.44712132464911614,270
658,bm25,3.0,0.8,4,0.01,45,1,0.4645652822542871,0.3485617425261617,0.4453808299879472,270
659,bm25,3.0,0.8,4,0.01,45,2,0.4684621367746695,0.3512694756884629,0.44896743308095755,270
660,bm25,3.0,0.8,4,0.02,15,1,0.4608756232611356,0.34446084689017614,0.44119984890718705,270
661,bm25,3.0,0.8,4,0.02,15,2,0.4555011980440481,0.341992952540703,0.43892560936121416,270
662,bm25,3.0,0.8,4,0.02,30,1,0.4639503516113693,0.34752968685586483,0.4443047031033577,270
663,bm25,3.0,0.8,4,0.02,30,2,0.4676094424170384,0.349446701398621,0.44704997328477203,270
664,bm25,3.0,0.8,4,0.02,45,1,0.4645652822542871,0.34858921505363416,0.4453937485334385,270
665,bm25,3.0,0.8,4,0.02,45,2,0.4684621367746695,0.3512476024663172,0.44896282092186696,270
666,bm25,3.0,0.8,4,0.03,15,1,0.4607538205814767,0.34441711541728937,0.44110938275456835,270
667,bm25,3.0,0.8,4,0.03,15,2,0.4555011980440481,0.3419495743685767,0.43895763267881105,270
668,bm25,3.0,0.8,4,0.03,30,1,0.46382735038135703,0.3474489510612326,0.4442372587125812,270
669,bm25,3.0,0.8,4,0.03,30,2,0.4676106409673918,0.349427829943101,0.44702288007514135,270
670,bm25,3.0,0.8,4,0.03,45,1,0.4645652822542871,0.34860753007194917,0.44540522897811075,270
671,bm25,3.0,0.8,4,0.03,45,2,0.4684633353250229,0.35116242016451366,0.44881602693141015,270
672,bm25,3.0,0.8,5,0.005,15,1,0.48256125835566027,0.36314905753225535,0.46399763152520607,270
673,bm25,3.0,0.8,5,0.005,15,2,0.4756977008249841,0.36036023244965826,0.4610333656891553,270
674,bm25,3.0,0.8,5,0.005,30,1,0.4828059866653131,0.3634352709750524,0.46421953106413405,270
675,bm25,3.0,0.8,5,0.005,30,2,0.47606790306537433,0.360845826720864,0.4609753869923507,270
676,bm25,3.0,0.8,5,0.005,45,1,0.48268418398565416,0.3633718720669668,0.4641352834724124,270
677,bm25,3.0,0.8,5,0.005,45,2,0.47582279694137875,0.3604529121085724,0.46068191719392715,270
678,bm25,3.0,0.8,5,0.01,15,1,0.48268425958567257,0.36320033958353737,0.46406155559398743,270
679,bm25,3.0,0.8,5,0.01,15,2,0.475819503504643,0.3603820308147809,0.46110486709379417,270
680,bm25,3.0,0.8,5,0.01,30,1,0.4828059866653131,0.3634352709750524,0.46421953106413405,270
681,bm25,3.0,0.8,5,0.01,30,2,0.47606790306537433,0.360845826720864,0.4609753869923507,270
682,bm25,3.0,0.8,5,0.01,45,1,0.48268418398565416,0.3633718720669668,0.4641352834724124,270
683,bm25,3.0,0.8,5,0.01,45,2,0.47582279694137875,0.3604529121085724,0.46068191719392715,270
684,bm25,3.0,0.8,5,0.02,15,1,0.4826854581360259,0.36312468273310816,0.4640252060151292,270
685,bm25,3.0,0.8,5,0.02,15,2,0.4756977008249841,0.36036023244965826,0.4610333656891553,270
686,bm25,3.0,0.8,5,0.02,30,1,0.4828059866653131,0.3634352709750524,0.46421953106413405,270
687,bm25,3.0,0.8,5,0.02,30,2,0.4761897057450333,0.36091886222305486,0.46108104116776055,270
688,bm25,3.0,0.8,5,0.02,45,1,0.48268418398565416,0.36339003737123565,0.4641480964167143,270
689,bm25,3.0,0.8,5,0.02,45,2,0.47582279694137875,0.3604529121085724,0.46068191719392715,270
690,bm25,3.0,0.8,5,0.03,15,1,0.4828072608156849,0.3632118761935986,0.46409670741976805,270
691,bm25,3.0,0.8,5,0.03,15,2,0.47557589814532514,0.3601967447112387,0.4608936496030237,270
692,bm25,3.0,0.8,5,0.03,30,1,0.4826830610353192,0.36334298236824264,0.46413560425668177,270
693,bm25,3.0,0.8,5,0.03,30,2,0.4761897057450333,0.36091886222305486,0.46108104116776055,270
694,bm25,3.0,0.8,5,0.03,45,1,0.48256125835566027,0.36332499672082924,0.46407698255356405,270
695,bm25,3.0,0.8,5,0.03,45,2,0.47582279694137875,0.3604529121085724,0.46068191719392715,270
696,bm25,3.0,0.8,6,0.005,15,1,0.49712598657109214,0.3790824080160494,0.48080524843498457,270
697,bm25,3.0,0.8,6,0.005,15,2,0.4951674152365017,0.3757973600672737,0.4784653058725371,270
698,bm25,3.0,0.8,6,0.005,30,1,0.49725992595432145,0.3796159070582824,0.48214959935877866,270
699,bm25,3.0,0.8,6,0.005,30,2,0.4940693880476944,0.3753779403170404,0.47772795743525387,270
700,bm25,3.0,0.8,6,0.005,45,1,0.49787261051081994,0.38022577650080047,0.48277659950201324,270
701,bm25,3.0,0.8,6,0.005,45,2,0.4945565987663302,0.37588665083811235,0.47764284868259343,270
702,bm25,3.0,0.8,6,0.01,15,1,0.4977377748844364,0.3795194387848845,0.48127671289840146,270
703,bm25,3.0,0.8,6,0.01,15,2,0.49480095975433364,0.3753242110388554,0.47811837576396554,270
704,bm25,3.0,0.8,6,0.01,30,1,0.49725872740396804,0.37942697840787254,0.4817750356035105,270
705,bm25,3.0,0.8,6,0.01,30,2,0.4943141919573656,0.37559986893338326,0.4778915995187109,270
706,bm25,3.0,0.8,6,0.01,45,1,0.4981186129708446,0.3803008680758921,0.4828764837105613,270
707,bm25,3.0,0.8,6,0.01,45,2,0.4946795999963425,0.37589664841629167,0.47758682200799496,270
708,bm25,3.0,0.8,6,0.02,15,1,0.49577957022137226,0.3777614943492188,0.47971825428083303,270
709,bm25,3.0,0.8,6,0.02,15,2,0.4948055272485664,0.3750752553787147,0.4777783074648944,270
710,bm25,3.0,0.8,6,0.02,30,1,0.4943020547894217,0.37789604394242604,0.47990008742112017,270
711,bm25,3.0,0.8,6,0.02,30,2,0.4943114926423345,0.3761629604568104,0.4787338682702632,270
712,bm25,3.0,0.8,6,0.02,45,1,0.4975024082704297,0.38008024030826165,0.4825422008149588,270
713,bm25,3.0,0.8,6,0.02,45,2,0.49492440390601367,0.3765474889128716,0.47821435787615246,270
714,bm25,3.0,0.8,6,0.03,15,1,0.49432018405900935,0.3762247273142386,0.47874885155134467,270
715,bm25,3.0,0.8,6,0.03,15,2,0.4930879367224089,0.3743218298809722,0.4764659318431662,270
716,bm25,3.0,0.8,6,0.03,30,1,0.49430100734623056,0.3762487383367664,0.47855644811611714,270
717,bm25,3.0,0.8,6,0.03,30,2,0.49370000654331464,0.3754091586631064,0.4780265259172397,270
718,bm25,3.0,0.8,6,0.03,45,1,0.4934517575324972,0.3757689628380782,0.47783739865634356,270
719,bm25,3.0,0.8,6,0.03,45,2,0.49517160491639167,0.3764458405612232,0.47833142647507076,270
720,bm25,100.0,0.6,1,0.005,15,1,0.42018860968160493,0.3062885103746117,0.39094266132450506,270
721,bm25,100.0,0.6,1,0.005,15,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
722,bm25,100.0,0.6,1,0.005,30,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
723,bm25,100.0,0.6,1,0.005,30,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
724,bm25,100.0,0.6,1,0.005,45,1,0.41958184218398004,0.3058265627487776,0.390586290721766,270
725,bm25,100.0,0.6,1,0.005,45,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
726,bm25,100.0,0.6,1,0.01,15,1,0.42018860968160493,0.3062885103746117,0.39094266132450506,270
727,bm25,100.0,0.6,1,0.01,15,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
728,bm25,100.0,0.6,1,0.01,30,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
729,bm25,100.0,0.6,1,0.01,30,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
730,bm25,100.0,0.6,1,0.01,45,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
731,bm25,100.0,0.6,1,0.01,45,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
732,bm25,100.0,0.6,1,0.02,15,1,0.42018860968160493,0.3062885103746117,0.39094266132450506,270
733,bm25,100.0,0.6,1,0.02,15,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
734,bm25,100.0,0.6,1,0.02,30,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
735,bm25,100.0,0.6,1,0.02,30,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
736,bm25,100.0,0.6,1,0.02,45,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
737,bm25,100.0,0.6,1,0.02,45,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
738,bm25,100.0,0.6,1,0.03,15,1,0.42018860968160493,0.3062885103746117,0.39094266132450506,270
739,bm25,100.0,0.6,1,0.03,15,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
740,bm25,100.0,0.6,1,0.03,30,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
741,bm25,100.0,0.6,1,0.03,30,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
742,bm25,100.0,0.6,1,0.03,45,1,0.4193359909239923,0.30555917340821753,0.3903575962000881,270
743,bm25,100.0,0.6,1,0.03,45,2,0.444687930984233,0.3311652600859509,0.4190110468286864,270
744,bm25,100.0,0.6,2,0.005,15,1,0.41505609607409627,0.29853109060719757,0.39145532235626906,270
745,bm25,100.0,0.6,2,0.005,15,2,0.4224079230951654,0.307995295873036,0.40175796360835775,270
746,bm25,100.0,0.6,2,0.005,30,1,0.41493309484408397,0.2984865276834561,0.39139068761612583,270
747,bm25,100.0,0.6,2,0.005,30,2,0.4222849218651531,0.30777137356464496,0.40158657449267493,270
748,bm25,100.0,0.6,2,0.005,45,1,0.41493309484408397,0.2984647293183335,0.3913744878642671,270
749,bm25,100.0,0.6,2,0.005,45,2,0.42216199623515926,0.3077352398699747,0.40148817785715335,270
750,bm25,100.0,0.6,2,0.01,15,1,0.4151790973041086,0.29859193439556175,0.3915255359643153,270
751,bm25,100.0,0.6,2,0.01,15,2,0.4224079230951654,0.307995295873036,0.40175796360835775,270
752,bm25,100.0,0.6,2,0.01,30,1,0.41493309484408397,0.2984756285008948,0.39138258774019646,270
753,bm25,100.0,0.6,2,0.01,30,2,0.4222849218651531,0.30777137356464496,0.40158657449267493,270
754,bm25,100.0,0.6,2,0.01,45,1,0.41493309484408397,0.2984647293183335,0.3913744878642671,270
755,bm25,100.0,0.6,2,0.01,45,2,0.42216199623515926,0.3077352398699747,0.40148817785715335,270
756,bm25,100.0,0.6,2,0.02,15,1,0.4151790973041086,0.2985647750503989,0.39150938011422315,270
757,bm25,100.0,0.6,2,0.02,15,2,0.4224079230951654,0.30807176980782053,0.40183434492299897,270
758,bm25,100.0,0.6,2,0.02,30,1,0.41493309484408397,0.2984756285008948,0.39138258774019646,270
759,bm25,100.0,0.6,2,0.02,30,2,0.4222849218651531,0.30777137356464496,0.40158657449267493,270
760,bm25,100.0,0.6,2,0.02,45,1,0.41493309484408397,0.2983855901435788,0.39128778229685734,270
761,bm25,100.0,0.6,2,0.02,45,2,0.42216199623515926,0.3077352398699747,0.40148817785715335,270
762,bm25,100.0,0.6,2,0.03,15,1,0.4151790973041086,0.29862653209444473,0.39158748012072914,270
763,bm25,100.0,0.6,2,0.03,15,2,0.4224079230951654,0.3080536045035517,0.40181014537962156,270
764,bm25,100.0,0.6,2,0.03,30,1,0.41493309484408397,0.29840750860988663,0.3913040713035472,270
765,bm25,100.0,0.6,2,0.03,30,2,0.4222849218651531,0.30776229091251056,0.40157376154837293,270
766,bm25,100.0,0.6,2,0.03,45,1,0.414811292164425,0.29834199341333356,0.3912162808922185,270
767,bm25,100.0,0.6,2,0.03,45,2,0.42216199623515926,0.3077352398699747,0.40148817785715335,270
768,bm25,100.0,0.6,3,0.005,15,1,0.4242292720096096,0.3099159476143563,0.40599558556979165,270
769,bm25,100.0,0.6,3,0.005,15,2,0.4296186941021564,0.31849371452681063,0.41380238736306535,270
770,bm25,100.0,0.6,3,0.005,30,1,0.42595001507941,0.3101073695289872,0.4067056035674141,270
771,bm25,100.0,0.6,3,0.005,30,2,0.43220381481879705,0.31924982541186175,0.4148703011398956,270
772,bm25,100.0,0.6,3,0.005,45,1,0.4260732430166029,0.3100951732495344,0.40677654667712976,270
773,bm25,100.0,0.6,3,0.005,45,2,0.4318349622359223,0.31900983812641986,0.4146275100929399,270
774,bm25,100.0,0.6,3,0.01,15,1,0.4243522732396219,0.31002034321875194,0.40608059481721276,270
775,bm25,100.0,0.6,3,0.01,15,2,0.4294956928721441,0.3184535712005638,0.4137413371241439,270
776,bm25,100.0,0.6,3,0.01,30,1,0.42595001507941,0.3101073695289872,0.4067056035674141,270
777,bm25,100.0,0.6,3,0.01,30,2,0.43208096469594687,0.3192369443535261,0.41481093038648204,270
778,bm25,100.0,0.6,3,0.01,45,1,0.4260732430166029,0.3101315038580721,0.4068007462205073,270
779,bm25,100.0,0.6,3,0.01,45,2,0.4318349622359223,0.318991672822151,0.4146146971486379,270
780,bm25,100.0,0.6,3,0.02,15,1,0.4242292720096096,0.3099251051235138,0.4059793532127767,270
